spolka,sekcja,nazwa_oryginalna,standard_key,znak,waga,pewnosc,zrodlo,uwagi
PZU,RZIS,Przychody z ubezpieczeń,revenues,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),POTWIERDZONE na kolumnie 2025/Q2: 15 226 + 14 496 + 2 558 - 15 = 32 265 = IncomeRevenues
PZU,RZIS,Przychody odsetkowe wyliczone przy zastosowaniu efektywnej stopy procentowej i zrównane z nimi,revenues,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Przychody z tytułu prowizji i opłat,revenues,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Pozostałe przychody netto z inwestycji,revenues,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),pozycja moze byc UJEMNA (w 2025 bylo -15) - wchodzi do przychodow ze swoim znakiem
PZU,RZIS,Koszty usług ubezpieczenia,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),POTWIERDZONE na 2025/Q2: 12 583 + 994 - 506 + 935 + 81 - 61 + 609 - 1 059 + 587 + 5 605 + 3 971 + 420 = 24 159 = IncomeCostOfSales
PZU,RZIS,Alokacja składek reasekuracyjnych,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Kwoty należne od reasekuratorów,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"wplyw od reasekuratorow POMNIEJSZA koszt - w raporcie dodatni, wiec znak -1"
PZU,RZIS,Przychody i koszty finansowe z ubezpieczeń,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Przychody i koszty finansowe z reasekuracji,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"w 2026 dodatnie (+98), w 2025 ujemne (-81) - znak -1 dziala w obie strony"
PZU,RZIS,Wynik z tytułu zaprzestania ujmowania instrumentów finansowych i inwestycji niewycenianych w wartości godziwej przez wynik finansowy,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Wynik z tytułu odpisów na oczekiwane straty kredytowe,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Zmiana netto wartości godziwej aktywów i zobowiązań wycenianych w wartości godziwej,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Koszty z tytułu prowizji i opłat,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Koszty działania Grupy PZU niedotyczące usług ubezpieczenia,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Koszty odsetkowe,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),3 049 mln - to glownie koszt depozytow bankowych Pekao i Aliora
PZU,RZIS,Koszty ryzyka prawnego walutowych kredytów hipotecznych,cost_of_sales,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),rezerwa frankowa - pozycja typowa dla grupy z bankami w srodku
PZU,RZIS,Wynik z usług ubezpieczenia przed reasekuracją,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),suma bloku - skladniki mapujemy osobno
PZU,RZIS,Przychody lub koszty z tytułu umów reasekuracji,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),suma bloku
PZU,RZIS,Wynik z usług ubezpieczenia,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),suma bloku
PZU,RZIS,Przychody odsetkowe wyliczone przy zastosowaniu efektywnej stopy procentowej,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"pozycja ""w tym"""
PZU,RZIS,Przychody o charakterze zbliżonym do odsetek,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"pozycja ""w tym"""
PZU,RZIS,Pozostałe przychody operacyjne,other_operating_income,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Pozostałe koszty operacyjne,other_operating_costs,-1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Zysk z działalności operacyjnej,ebit,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Udział w wynikach finansowych netto jednostek wycenianych metodą praw własności,other_income,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Zysk brutto,before_tax_profit,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,Podatek dochodowy,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),standard nie ma klucza na podatek
PZU,RZIS,"Zysk netto, w tym:",net_profit,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,- zysk przypisywany właścicielom jednostki dominującej,shareholder_net_profit,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,RZIS,- zyski przypisywane właścicielom udziałów niekontrolujących,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"w RZiS to rozbicie wyniku, nie pozycja bilansu"
PZU,RZIS,Podstawowa i rozwodniona średnia ważona liczba akcji zwykłych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"srednia wazona, nie stan na dzien bilansowy"
PZU,RZIS,Podstawowy i rozwodniony zysk (strata) na jedną akcję zwykłą,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Wartość firmy,goodwill,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),2 861 + 3 781 = 6 642 = BalanceIntangibleAssets
PZU,AKTYWA,Wartości niematerialne,other_intangible_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Rzeczowe aktywa trwałe,property,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),PZU nie pokazuje osobno prawa do uzytkowania - right_to_use_assets zostaje puste
PZU,AKTYWA,Nieruchomości inwestycyjne,noncurrent_investments,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),2 943 + 62 = 3 005 = BalanceNoncurrInvestments
PZU,AKTYWA,Jednostki wyceniane metodą praw własności,noncurrent_investments,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Aktywa z tytułu umów ubezpieczenia,other_noncurrent_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),121 + 4 389 + 2 725 + 2 009 + 766 = 10 010 = BalanceOtherNoncurrentAssets
PZU,AKTYWA,Aktywa z tytułu umów reasekuracji,other_noncurrent_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Aktywa stanowiące zabezpieczenie zobowiązań,other_noncurrent_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Aktywa z tytułu odroczonego podatku dochodowego,other_noncurrent_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Inne aktywa,other_noncurrent_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Aktywa przeznaczone do sprzedaży,assets_for_sale,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Należności od klientów z tytułu kredytów (w tym należności z tytułu leasingu finansowego),current_receivables,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"PORTFEL KREDYTOWY Pekao i Aliora - 259 961 mln, 46% sumy bilansowej. 259 961 + 57 + 4 855 = 264 873 = BalanceCurrentReceivables"
PZU,AKTYWA,Należności z tytułu bieżącego podatku dochodowego,current_receivables,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Inne należności,current_receivables,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Pochodne instrumenty finansowe,current_investments,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),6 420 + 240 764 + 23 978 = 271 162 = BalanceCurrentInvestments
PZU,AKTYWA,Inwestycyjne (lokacyjne) aktywa finansowe,current_investments,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Wyceniane w zamortyzowanym koszcie,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"rozbicie ""w tym"" aktywow lokacyjnych"
PZU,AKTYWA,Wyceniane w wartości godziwej przez inne całkowite dochody,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Wyceniane w wartości godziwej przez wynik finansowy,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Środki pieniężne i ekwiwalenty środków pieniężnych,cash,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,AKTYWA,Środki pieniężne i ekwiwalenty środków pieniężnych,current_investments,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),w standardzie inwestycje krotkoterminowe ZAWIERAJA srodki pieniezne
PZU,AKTYWA,"Aktywa, razem",total_assets,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,KAPITAL,Kapitały przypadające właścicielom jednostki dominującej,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"strona www pokazuje te liczbe, ale wzorzec trzyma w capital CALY kapital wlasny"
PZU,KAPITAL,Kapitał podstawowy,share_capital,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,KAPITAL,Pozostałe kapitały,reserve,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"CALY blok ""Pozostale kapitaly"" (29 565) idzie w reserve, a NIE sam ""Kapital zapasowy"" (20 973) - POTWIERDZONE: BalanceReserve = 29 565 000"
PZU,KAPITAL,Akcje własne,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"skladnik ""Pozostalych kapitalow"" - biznesradar ma own_share = 0"
PZU,KAPITAL,Kapitał zapasowy,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"skladnik ""Pozostalych kapitalow"""
PZU,KAPITAL,Pozostałe kapitały rezerwowe,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"skladnik ""Pozostalych kapitalow"""
PZU,KAPITAL,Skumulowane inne dochody całkowite,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"skladnik ""Pozostalych kapitalow"""
PZU,KAPITAL,Niepodzielony wynik,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),suma wyniku z lat ubieglych i zysku netto
PZU,KAPITAL,Wynik z lat ubiegłych,retained_earnings,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,KAPITAL,Zysk netto,year_profit,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"PIERWSZA spolka w slowniku, ktora pokazuje wynik okresu OSOBNO w bilansie - year_profit przestaje byc pusty"
PZU,KAPITAL,Udziały niekontrolujące,nonshare_capital,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,KAPITAL,"Kapitał własny, razem",capital,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Zobowiązania wobec banków,current_borrowings,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Zobowiązania z tytułu własnych dłużnych papierów wartościowych,current_obligations,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Zobowiązania wobec klientów z tytułu depozytów,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"DEPOZYTY bankowe - 367 198 mln, 65% sumy bilansowej. 47 149 + 21 + 7 251 + 367 198 + 5 285 + 405 + 23 805 + 3 088 + 3 798 + 1 = 458 001 = BalanceCurrentOtherLiabilities"
PZU,ZOB_KR,Zobowiązania z tytułu umów ubezpieczenia,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Zobowiązania z tytułu umów reasekuracji,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Zobowiązania podporządkowane,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Pochodne instrumenty finansowe,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),ta sama nazwa wystepuje po stronie aktywow - rozroznia je sekcja
PZU,ZOB_KR,Zobowiązania z tytułu bieżącego podatku dochodowego,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Inne zobowiązania,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Rezerwy,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Rezerwa z tytułu odroczonego podatku dochodowego,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,Zobowiązania bezpośrednio związane z aktywami zakwalifikowanymi jako przeznaczone do sprzedaży,current_other_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,ZOB_KR,"Zobowiązania, razem",current_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"CALOSC zobowiazan jest krotkoterminowa - noncurrent_liabilities = 0, POTWIERDZONE kolumna biznesradaru"
PZU,PASYWA,"Kapitał własny i zobowiązania, razem",total_equity_liabilities,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zysk brutto,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Korekty,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Amortyzacja wartości niematerialnych i rzeczowych aktywów trwałych,amortization,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana netto wartości godziwej aktywów i zobowiązań wycenianych w wartości godziwej,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),w przeplywach to korekta wyniku - wersja z RZiS idzie w cost_of_sales
PZU,CF,Zrealizowane zyski/straty z działalności lokacyjnej i wynik z tytułu odpisów na oczekiwane straty kredytowe,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Wynik z tytułu różnic kursowych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Przychody i koszty odsetkowe,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),kapital obrotowy liczymy z bilansu
PZU,CF,Zmiana stanu należności od klientów z tytułu kredytów (w tym należności z tytułu leasingu finansowego),POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu zobowiązań z tytułu depozytów,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu aktywów i zobowiązań z tytułu umów ubezpieczenia,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu aktywów i zobowiązań z tytułu umów reasekuracji,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu należności,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu zobowiązań,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu zobowiązań z tytułu kontraktów inwestycyjnych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Zmiana stanu jednostek uczestnictwa oraz certyfikatów inwestycyjnych funduszy inwestycyjnych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Pozostałe korekty,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Podatek dochodowy zapłacony,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF,Przepływy pieniężne netto z działalności operacyjnej,operating_cashflow,1,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,Wpływy,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),suma bloku; ta sama nazwa jest w bloku finansowym - rozroznia je sekcja
PZU,CF_INW,Wydatki,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),suma bloku
PZU,CF_INW,- nabycie wartości niematerialnych oraz składników rzeczowych aktywów trwałych,capex,-1,1,WYSOKA,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),"etykieta klucza biznesradaru brzmi ""CAPEX (niematerialne i rzeczowe)"""
PZU,CF_INW,- nabycie udziałów i akcji w jednostkach zależnych,outflows_for_acquisitions,-1,1,WYSOKA,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- odsetki otrzymane,proceed_bank_loans,1,1,WYSOKA,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- zbycie nieruchomości inwestycyjnych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- zbycie wartości niematerialnych oraz składników rzeczowych aktywów trwałych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- zbycie udziałów i akcji,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- realizacja dłużnych papierów wartościowych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- zamknięcie transakcji z przyrzeczeniem odsprzedaży,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- zamknięcie lokat terminowych w instytucjach kredytowych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- realizacja pozostałych lokat,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- dywidendy otrzymane,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- zwiększenie stanu środków pieniężnych z tytułu nabycia jednostek i zmiany zakresu konsolidacji,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- pozostałe wpływy z lokat,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- nabycie nieruchomości inwestycyjnych,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
PZU,CF_INW,- nabycie udziałów i akcji,POMIN,,1,PEWNE,Grupa PZU SSF I polrocze 2026 + kolumny biznesradar.pl 2026/Q2 (bilans) i 2025/Q2 (RZiS),
